x1,x2,x3,group,target
24.982429564154636,21.73150630213211,56.45062470786604,0.0,31.697641417762497
39.15402117702074,32.36219620138714,65.45425181047763,1.0,62.793428647717
33.287511096596845,26.594695693177734,53.581837385397705,1.0,57.94687675913479
24.702397962329613,22.65770990106866,46.11436781268945,0.0,40.36158943775029
35.13267433113356,28.15060552964579,47.05475226372533,2.0,58.34737952153369
30.970775493480403,26.46829164389713,48.92598110878904,0.0,55.43063067401134
39.68644990532889,32.77816752599932,49.44166645235238,0.0,64.62099277943727
22.979469061226474,20.490508353535287,60.9144431545547,1.0,30.386020753023228
26.723378534022316,23.382195964492862,203.11675314843797,1.0,46.18536530432839
26.078918468678424,24.242160586892457,60.98960115823369,1.0,30.802371356023365
15.364850518678814,12.040090143167498,48.78925129837126,1.0,10.576004131631521
32.96120277064576,27.477272484462155,51.17952785474136,2.0,53.929174836389755
,25.761442381964446,20.026989732018386,2.0,74.00841508264004
30.051134566424608,24.65487786130869,63.74491512053722,,41.802346085676824
27.654128666248532,24.260610352400956,55.19732713846989,1.0,44.612226762403644
15.846292579495858,14.983325925862182,64.97015164789478,1.0,11.26746397211008
25.79354677234641,20.0801841081392,6.556169327094658,1.0,69.14958353445186
26.572854834732304,24.32613844973378,81.32562057171091,2.0,23.68061885793879
21.97722730778381,21.39191892922614,47.90615557767239,1.0,32.231155348732834
28.38714288333991,24.955941257286323,66.62274225106275,0.0,26.849806202048082
34.040508568145384,32.68802390803971,34.401411093117034,0.0,66.82781001804246
48.8618590121053,39.98500176208236,59.191608575938545,1.0,95.28228919449037
31.74577812831839,24.494602002447795,34.198766552395156,0.0,65.13061379593195
32.57550390722764,24.131737823334937,40.64346558956292,0.0,51.03099623275376
29.255540842338327,27.859298338965942,78.71047030800179,2.0,33.1372027998657
10.812287847009586,10.499175982666262,47.1397639885498,1.0,3.5218950880513025
29.73486124550783,25.163462716860742,53.26149309769584,1.0,48.33361546374968
30.602302099410263,26.571894037138364,63.05101596033131,2.0,42.92982475647763
54.63242112485286,44.18657986152818,57.43522831958907,0.0,105.34138708621342
28.076390352188774,28.75643575859411,52.256283577153646,0.0,43.16916728209864
33.015473423336125,28.32159477378616,55.47441503699338,1.0,54.57482935270343
29.652882302947567,25.423739546715215,86.05123377857413,0.0,26.810950462219644
18.313219623804677,17.01776992803136,49.13571804449622,2.0,23.82404651062266
41.42822814515021,36.176012386851106,53.016485700724516,2.0,78.57378682689537
37.519330326867745,32.339198826395844,65.75981594011418,1.0,59.745744752346376
37.910319470430466,30.64282263897527,66.58288899436975,2.0,60.51393018840938
20.90612545205261,18.71314334851671,67.8054545834057,2.0,17.309537957787807
44.02794310936099,,59.580953330437765,1.0,82.53556192023493
15.981489372077192,16.27510605857557,32.854926309042746,2.0,35.09590921905018
,33.67465855058109,74.50147298451644,2.0,57.41341438498295
51.90455625809979,,32.804819104719684,2.0,116.35018584950139
20.094636748693116,15.101231595871987,54.5395319785855,0.0,19.825553014824038
24.33702270397228,20.43489545817714,38.68586224970963,1.0,40.65125147065972
30.996513650876413,26.458486427822336,49.03792480110511,1.0,57.87610602630114
24.965243458838007,23.4088399769542,54.93143615455221,1.0,37.525101281228245
14.493365689338674,8.934431576508235,54.8203582317541,0.0,0.807623144597652
30.685629748060272,,56.32881131352927,0.0,49.45541179392725
19.37696286273895,16.15440263617013,74.20566903587971,1.0,1.6105894956814062
34.73592430635182,28.671773520504207,56.803014522709695,0.0,49.74038133062203
20.80575765766197,,,1.0,21.96669020845427
45.499344050175395,35.36472909891755,64.46130752432536,0.0,75.62206334380112
22.167467076637628,20.48868818306581,67.8420573338696,2.0,29.566085700325566
26.779384837943244,22.909113046628562,31.585882772945112,2.0,63.79476537126701
38.135172173696695,29.834974548160083,58.96100104774787,1.0,65.67039078311242
17.69135683566045,12.44749576618415,60.517591134663476,0.0,8.74001171273429
32.27459934604129,26.76184004555484,45.53654744960012,0.0,47.65377545750266
43.07142754282428,39.94875646197942,70.6356021996743,2.0,73.93039387412453
13.925167654387725,11.317209803502355,,2.0,8.450155876709815
31.846338585323043,24.063101891288373,51.88364680207313,0.0,45.36662268149268
32.598827942484235,27.21751762293971,47.40392263574196,0.0,54.05872730133303
37.8182287177731,31.600047270611793,50.23368571372201,0.0,64.4842804965205
17.63049289121918,9.59214567165316,33.55587369657197,0.0,12.317094849236039
16.795433869157236,14.167529055748027,28.399236761085586,0.0,28.934656082475037
35.21941565616898,29.47463424732627,73.91757594837458,0.0,41.28060133171385
,29.41678245210892,37.29557977522508,1.0,67.40046791640492
,31.32710141783064,35.129114758155396,0.0,73.92212440638001
33.46448209496975,30.697939839819803,,2.0,78.56718628287112
23.199752784215093,19.18201248547317,40.41557378465747,1.0,27.652871886733223
32.322536971610035,25.26110460838519,30.153653098887524,0.0,61.67935194959178
32.93072473298681,33.13783562953851,74.63022740204553,2.0,53.725058684727884
,19.54644981480485,,1.0,30.47851532164841
48.65774511144757,41.38694192855632,39.67774482233414,2.0,101.10734366509615
34.73832920911788,29.47932965353019,83.78653708016463,0.0,40.77526390943667
18.086965027973513,15.770089795313195,64.72648230487391,0.0,6.052486656089645
36.5655360863383,30.791984849539666,45.12752924737066,0.0,66.03044035435569
20.253183297726785,16.067881789307297,12.508914276896405,0.0,53.98884836821508
37.87084603742452,31.096501249330057,84.36413858886112,1.0,42.5240095248639
41.58595579007404,35.28255588113093,29.15641299854606,1.0,93.13013156200176
21.793176816482895,17.43735075174293,25.319018795646624,2.0,46.60069535591161
39.63376129244322,32.263005533222405,65.3385564801446,0.0,65.51748671796858
34.12780926936498,29.221498334344027,86.59628609508908,2.0,41.163566142596714
38.2206015999449,31.97755692511145,70.76409227765777,,59.350630903922884
48.967929826539475,44.63072632972393,233.83454720314157,0.0,91.66815103436419
27.546118839971296,18.112261397189577,58.92131512497929,0.0,31.60776785941182
22.462638356425103,21.27625630680626,62.80123338170462,1.0,23.527870586678407
21.104855703744768,20.43129773317831,61.38392884680148,1.0,25.032838477944384
21.841897150345616,14.418832112977473,54.21787135954064,1.0,21.283199612402925
29.22898290585896,24.159260281819417,51.56301655927814,1.0,47.92609512422546
33.41151974816644,27.65691005394989,49.06110308150716,1.0,58.478241491610284
32.766907993300194,25.036848404869524,38.690531166999854,0.0,62.80348025521169
38.27183249036024,30.975424241624452,45.78987384699839,,72.08768109755746
30.13001891877907,23.38936439003055,24.605647787069216,0.0,53.42894345976076
44.53534077157317,41.359580542684434,48.52490559807875,0.0,93.3199785212564
27.35343166762044,25.121773703772295,35.17113339273624,1.0,50.12016409601964
57.20169166589619,51.16454810600008,33.44616024176344,1.0,129.32837679435988
36.25667347765006,32.26151658408902,52.698412267302174,0.0,60.29568464889498
21.428424435837172,15.956057228027138,70.880034295169,1.0,18.90134728531321
19.291075019388877,15.348373233920999,63.774749090034696,1.0,4.729924635493278
34.824724152431855,30.57976465202291,26.442490945652345,1.0,89.89179122844654
27.76537214674149,21.156310706946375,35.15557795144494,2.0,57.14922996578367
37.14000494092092,32.99500106012756,64.11156781982324,,58.97352481239516
34.73237624573545,29.041869012558866,35.26268909692536,2.0,72.27876989300644
29.27171087343127,24.131312627317385,46.63050275004463,1.0,50.57117558616578
21.53206281931595,19.72417333282554,58.25078148536828,2.0,28.643489896608084
14.851527753141355,13.512325213142232,35.47483317704547,1.0,23.18980508505539
25.53485047932979,20.98269057579216,51.580632592189396,2.0,41.12119068970672
38.56398794323472,35.09804935847801,29.989617576226934,1.0,86.36797489973756
32.14093744130204,25.15767016990694,40.9794853407318,2.0,60.11854566159153
17.54261221288012,16.143091594836626,54.79672901213806,2.0,17.6223538766403
31.73180925851182,28.158240385671814,26.105093997024962,2.0,71.01698349280021
33.85317379728837,28.156104849067134,56.607121069405984,0.0,56.84701494510416
21.16142563798867,18.639477836774606,49.70543301609978,2.0,32.41706328094033
31.53725105945528,24.304436247766382,,0.0,31.907080401597803
30.58208718446,27.842828145204802,53.358712010969924,1.0,53.714678162249406
18.57029702169377,15.414948195553723,70.46210644960766,2.0,10.801668924157637
33.577873603482836,27.495746521922328,51.87836753971861,,56.98448880638444
35.60784526368234,32.36468692580377,43.558916883121206,1.0,68.53291576562336
,33.29724818590433,207.33785018193703,2.0,81.85821909712237
40.53802052034903,31.640394849569557,58.14947043554582,0.0,70.3452158884048
16.22330632042909,10.676552025316917,50.732901054885566,2.0,10.279596895331807
20.621749600848773,18.740507063412736,50.608875368058236,1.0,28.248489566262453
35.1503526720866,,39.47012468289867,1.0,63.28718002150446
35.13785950912209,33.3767689467225,40.05648623673578,2.0,68.73487476727283
35.150476863060476,25.71404651783396,28.960920923004597,0.0,66.53007876739682
68.52731490654722,61.64113040714521,76.24365114780409,0.0,136.52956739906426
35.70890510693167,30.77460427529715,31.342051469130723,1.0,79.98044234027034
41.35565640180599,34.9588817177943,39.60642203306139,1.0,87.191663529818
39.54001763493203,32.51917681607432,39.22389101646204,0.0,79.80533941485932
36.51391251305798,31.835097864803426,63.42386565416662,2.0,63.38702435778732
26.847307553596544,22.744942015707366,45.57575482561958,1.0,41.88422213434686
37.589692204932675,34.15784213822582,68.716131090106,0.0,58.901515417914226
22.27174785462428,19.159440973754716,39.897640636341976,1.0,39.595696733808495
27.63181393259991,23.78764536563368,54.18491243335703,2.0,46.652363766990234
25.146364521708964,20.647185419024908,37.46979420110364,0.0,46.11969998143494
30.818741393863224,26.082038937341608,82.17723691660083,1.0,35.474442791405004
53.146585666735085,45.79020135450894,32.18602371455731,,123.96921402061314
11.327348074082519,6.20790907765689,54.64731065340541,1.0,0.4685592644622023
36.86260190374514,28.63684077397194,59.50665321398148,2.0,61.31576315793087
13.872841288103483,13.27844328293339,56.20698646177247,2.0,4.67002279125197
25.280681342105666,,47.220685116834375,,36.167826505255654
40.889505969673664,34.38811340151726,48.05268950399861,2.0,77.73918852515317
30.642800190954627,26.08324802844222,50.657172079686646,1.0,48.53694722160681
19.222552220706937,17.03433279832424,47.79496997557267,2.0,25.67643684755863
22.846962907400318,18.340399110671548,64.45818675192365,2.0,20.786300697770933
36.79597748934676,29.71997141514012,83.15784502387027,0.0,41.85418062157196
22.696333682828634,19.683574140599703,41.637623224882496,2.0,31.011584752886634
32.16458589581975,25.38315245621672,29.452955306313832,2.0,68.92249346877404
30.455718399038137,26.703866150611358,48.67576927473118,1.0,52.65313299042906
23.48399652394183,16.556229836874873,88.69564006481477,0.0,0.6860620331210576
51.439440893253256,45.781836033916555,37.944881480454036,0.0,113.66469982383796
,31.83350665452918,74.58675208166102,0.0,53.05892769231009
9.74857413342393,8.798347482038091,75.1655122111466,2.0,-21.063600610166507
31.864543147694278,29.050243643431163,41.69617637438008,0.0,55.43279200604483
23.38213535231612,23.205763938393854,58.534746187779135,2.0,29.77561406690682
38.52433334796224,34.77442347580416,74.42594934692806,2.0,57.225599141963485
22.074792615672994,15.081825260658754,44.313083885187694,1.0,33.03831847941864
28.85263558533101,21.965586314059955,46.946294598464576,1.0,45.76069042207982
35.049872789804574,28.54275471594253,41.274786290770344,1.0,65.95531912629185
38.657551941701215,32.9111012508677,34.778649039607,1.0,73.3209457394519
17.997035929442237,16.33279858096415,40.26083682400989,1.0,28.47935342229474
26.654987641590516,21.205251869045007,31.64089599856615,2.0,48.122133258449864
25.25054688839044,21.836498384086028,50.51125202388839,2.0,40.0368122515125
23.46670767426288,18.435935658416803,38.450401534120374,0.0,36.87168273760885
47.65454240281097,39.28332543640543,53.50678867686121,2.0,99.47173039506251
34.049817109609556,26.12902234947168,26.66156530694559,2.0,68.57357013117792
17.391160456649548,12.936019895930308,54.96320348321686,1.0,0.8905360150930548
39.17861947054776,30.598457338732928,62.50293442413387,,66.29376417638007
,41.586581168652714,20.093965361428168,1.0,127.77240010720136
40.32465260551147,36.38323830790042,55.61084854771358,0.0,76.91856545016063
14.806300340459867,10.686557511727,,0.0,-3.9411408977790705
25.157659271337486,26.648774510311643,31.855384719631918,2.0,53.18790817338061
42.669111491866225,37.25538056984807,75.08858580256555,0.0,68.5095821032324
22.923305343812192,19.85448178963011,56.28528514049068,2.0,26.465627346416767
34.43819428146229,27.555749578880516,39.424822163623865,0.0,65.03946210687515
37.74634053429337,33.48500921296734,49.16346383513441,1.0,73.60372358898454
20.73069528421917,16.469815339110745,58.374903687825835,1.0,24.353982734094195
29.404746439382,25.23805410276542,,1.0,58.99738391630908
-2.4126734006907284,3.0693966859504704,58.08133988669554,1.0,-31.85949516719014
19.756123586657104,16.600585249209235,36.1898961038095,2.0,31.751757015155402
27.474318486068398,25.65171736572949,52.54041236054117,0.0,40.91377423898698
17.522168180351507,13.487490103047005,28.794282546425297,2.0,24.32577066996337
,39.305519102424974,48.33160907976949,1.0,89.98055269073397
15.698586220393674,16.88539955860564,36.44138537802815,2.0,24.952353820184385
25.59955513303016,20.5056877475001,38.9670508611535,0.0,39.05773410377391
31.307405772860914,30.236192022925632,68.54139762815656,2.0,48.050484123023665
44.412732890661154,39.16632682797293,66.36965180891403,0.0,72.08114253348849
15.641378488205607,12.17023816318623,59.137071813607655,2.0,13.109575206770995
41.63163752154959,36.651707371428195,33.61530852991132,0.0,87.75512731480065
30.10233061019587,27.532089917919947,45.25387325457797,0.0,51.77355078717929
20.18491348952049,18.400796390526807,68.19646549968775,1.0,13.664102866746699
34.62103474263271,26.28743009145689,52.12575370459857,0.0,55.32186013172685
31.990596955734702,25.73773306072476,84.7899430997254,1.0,36.17346147381004
23.997831228412053,19.903119273047235,55.89976759091558,1.0,27.100522139491265
30.69802084990019,25.944450864215067,52.880736747350475,1.0,47.24553530290259
26.1468640313824,23.466178621776393,45.363253036962476,2.0,44.75106007880293
31.13517345251248,26.820299436502115,52.00311357173423,2.0,48.596229870440965
36.62130674521047,28.457422016008696,47.712952454291845,,64.62522904432558
45.86016816145352,,,2.0,85.03782588156308
17.62184501173151,16.19973975053943,64.35053475191876,0.0,11.186322668301862
51.330333746562665,44.75036458044034,38.21015809238076,0.0,110.79407932678836
10.479122004774982,11.068815155167979,30.031505696633328,2.0,16.579809475736333
28.482149049644168,25.87767100129535,22.456919403450552,0.0,64.48721239712688
35.883172064845766,31.419056413575774,57.619869903688155,0.0,57.7454513931301
32.809918677350325,,33.449500907391894,1.0,68.52330198205844
23.773004801794063,16.88513221449297,17.706641105712755,1.0,49.95115596111534
27.918777496427246,,55.82867906796446,1.0,42.94921902959439
25.069990653411672,21.724867429726142,87.39499276149186,1.0,12.9103335755531
24.106352430557884,21.03355724036495,49.9089363269016,0.0,22.621005462085975
38.496020970210246,30.16812067303809,62.577361616774624,2.0,63.36061273330273
33.57015485965047,26.372518549886376,51.22744037821347,0.0,59.116073759740274
23.07090404739346,21.716574146950247,48.51665520213286,0.0,35.667412505250105
38.995998754332504,33.06748863346932,63.786147244816526,0.0,65.54343911939567
33.072995208766095,29.47504732219643,45.64588183717023,1.0,66.6159277506785
38.1286211883896,32.46596476239208,54.010884711078546,1.0,68.79898596245278
36.29628841923612,30.911357435342193,54.8254670929402,1.0,64.04752342029126
,20.33011001911438,39.978643195354266,2.0,35.91739532165569
24.398189598030307,19.706371701891012,64.88063524304785,0.0,21.45980323821956
37.472936051232615,32.04423719742969,47.37560364956887,2.0,75.32882077924867
36.10370265433465,29.763596678774366,38.66382260760733,1.0,76.39114597281016
29.790984060358518,24.453343996440108,58.047647653556055,2.0,45.2454072105838
31.17327383308782,25.878938511187364,36.52298027313444,0.0,55.68839233634039
42.77664895788425,36.80441915746904,50.42271736053692,0.0,79.87042678501801
24.084286111641703,19.51414595156849,49.86321505033695,1.0,36.40134432288101
35.470973811700375,32.66183999109236,66.28843348747367,1.0,50.69492949602544
27.97807347566106,21.992147849872893,57.12047349319929,2.0,31.69645741260699
27.823187967727797,23.27596648424591,49.624595618822845,1.0,42.053203408471326
40.9877685198719,33.96014112534276,62.266494488004305,1.0,65.0993639521187
38.2541634898803,35.40999473510572,70.8531132352597,0.0,56.18206081163462
38.135096360006386,32.80794145902858,58.36715459527793,1.0,65.55890672870058
43.05478807154329,38.66025893974907,50.15528929765071,1.0,83.3866843598696
30.210038416327592,22.70741190780451,30.322456514747607,0.0,62.43113609544815
36.81952971294964,,34.02329505386941,0.0,75.81578621836813
26.89733243406544,,45.421629434679986,2.0,49.54191290313537
33.24166352488442,28.41998197470261,40.85731696761076,1.0,66.38741651763146
28.698569456323153,26.52474478800538,47.19543045521831,0.0,42.65710458633245
30.969959649927183,25.28988880223736,50.849748873456605,2.0,57.153425117489675
35.95157025436914,33.37752959658493,57.94539131535096,2.0,64.68231115943847
21.817793167665275,23.142920439753986,48.94251832911363,1.0,36.417067569072756
50.92387275685461,42.559614722447094,57.297524657393026,1.0,94.30068048594426
19.93982618500298,,50.9671162221518,2.0,18.548444828655917
17.85811387212268,18.08616574553968,20.368001504691932,0.0,39.4729118700915
41.581108735000676,38.503086716211996,35.90996909271868,2.0,94.45843041635088
37.91662693962936,31.183412844378417,47.83868666417577,1.0,67.00358183533793
36.24119817052155,29.9646448107516,31.854578857383387,0.0,69.61093739708642
36.2834550926428,30.277367611025362,58.998930949943066,0.0,61.6622305843731
29.877532271530853,22.707001408732673,72.96126248515546,2.0,30.681454294052358
21.027456285141685,16.036033949402036,68.28142777545975,1.0,20.883687015464876
30.758045581937264,24.13605721114254,46.79835693604688,2.0,50.40543643729576
23.228382884878883,18.20853032193879,72.36089205274928,2.0,22.33579895331087
39.75119733417751,33.71914795927732,52.23001185803167,2.0,74.24690734705416
28.529426184978615,24.718441722304863,44.94371043322941,,49.04608814742761
21.745028032074885,21.584274812891806,40.7989600468859,0.0,31.911065752749106
26.786141583470066,20.771512264471973,,1.0,41.98047144237488
34.12931454275624,30.978562158295972,44.17734772188157,1.0,65.97074018788156
24.36275447196025,20.280363612715195,52.55624333563232,2.0,31.562789476466854
21.777796044335687,18.41219921838047,209.63443886299189,2.0,32.28914372857838
32.436872114919126,28.920980282014465,50.04569030230122,2.0,57.334983613400375
32.44966571108723,25.336771811299545,56.55407254619525,1.0,49.36564972104938
24.9305682462887,21.955802501713496,67.85969412179512,0.0,19.942031123350684
25.28961694381677,21.829078818670364,64.24331203161985,0.0,16.37215958152037
32.32049937357636,28.457326995556205,27.726530473251447,2.0,71.3884638340865
15.519156585026758,13.76962038508838,11.691182976470678,2.0,47.96289210019696
15.925362256234447,18.447158197621068,64.01479866858911,2.0,14.997632389519604
22.81555778747564,18.11774415085166,29.496819523768682,2.0,44.59884052002386
27.865528482881526,22.62370530044566,46.62851897160975,1.0,44.49061133978893
33.10907565598005,26.896433254733513,32.448304609109606,0.0,64.42400691580667
44.753562169495524,36.92957360575068,22.970293436299706,2.0,107.19932854918858
,31.515332542604128,58.12194092307182,1.0,61.20525669090161
28.40061470036573,26.51855555752597,61.387327404539704,2.0,47.61269679838335
29.809837920973113,28.179370728806855,41.35234398909921,2.0,62.069260781983225
19.97470635362191,,11.134365617826354,0.0,46.39990200042707
29.8148686400761,23.677927197856228,41.806333276212754,2.0,56.647001019718836
27.113413610798617,23.98923268195163,55.877060081038195,0.0,36.94668449534703
33.227185603380896,27.138661674311816,27.81632646838807,0.0,70.2353786558007
21.72769056447677,19.734400615316275,52.750398796687335,0.0,27.587820826795948
35.193465142411725,30.320291412752564,49.77035226240507,1.0,62.35812532661127
45.32738913002578,35.49679253052744,58.689372494016325,1.0,79.02838312352371
28.912398515431423,27.67054914077683,51.7937055262123,0.0,46.27701341979628
34.01711722098941,32.50630498403204,35.40396588677667,2.0,80.44018655732454
36.90143991711113,30.140646548575685,67.94857252496737,0.0,47.82360192692213
25.987795281141636,21.314222869098423,47.62205640459545,2.0,36.51749718247649
32.24092481810417,27.97651687683835,49.590431907351025,0.0,54.11731408227747
30.12592400781795,26.275948986619305,144.00392245560823,2.0,61.47797974111253
30.97676098548832,27.647335383010734,43.35076623212734,1.0,58.32367853679388
22.269902161445337,22.949825914761234,36.727959289596484,2.0,44.67970443176283
30.245101742589426,25.354442026212915,47.405809101148655,0.0,47.92388648102419
34.979982912454496,28.136390986509415,75.67562720213516,1.0,51.840798563403794
44.51143607795042,35.076082210228805,29.421482856029655,2.0,92.63255330199283
39.59270826085207,32.19194194184042,25.796579031848882,2.0,86.44768709895978
51.531824575115564,43.73579694310063,,2.0,93.46594949595995
22.326524371119504,22.566661442487153,46.86014484272201,2.0,30.80889701600368
38.723206367206785,31.879502814053424,39.963908920101254,2.0,78.71156102383125
31.833420057383517,27.505982952053788,65.59857031094114,1.0,52.34227923648613
51.89802933217672,44.08047914020471,40.91576690394704,1.0,111.62296983491795
21.917017146448487,21.006251121377378,77.39014570320404,1.0,15.844973073799233
21.60278157819224,23.416229193210647,60.16888807008904,1.0,21.817621211891872
24.00607354555978,19.34342496788517,42.68132887781446,0.0,32.545771894257676
8.76104275690193,6.468007458330196,82.35962319898255,1.0,-26.325475765764626
,23.119404069851676,40.914276154949924,2.0,44.52444719261793
22.40867338446302,20.41115535604619,61.13143058013961,,32.15336874440633
31.503937864762076,30.471761836519832,54.48938870609738,1.0,56.668804828681665
33.41755975777159,29.572782164757783,69.52611934098198,2.0,45.60560807993356
48.761708392158866,40.72886795176092,73.42266795090279,1.0,84.35947460565714
39.5042383818605,34.759912285966045,50.4800622359865,2.0,79.09639979711359
,22.81372608803539,38.69873194480725,0.0,45.489444664509314
21.01585328651642,19.504439655933687,56.89958214408675,0.0,27.56494506589132
34.919191715065054,,39.834269453718406,1.0,65.51988156559247
16.797667929793576,16.41136711950285,80.20080871289935,1.0,-3.357882591399963
48.31458765854354,43.405990690653354,52.04802996624106,1.0,92.7725199915633
41.79440120721287,38.289559008206,44.52017673031837,2.0,87.04233980574962
25.308243478952953,22.809426732289296,52.77020458797362,1.0,39.286633066176854
12.868654709091224,10.604120342093832,29.793105657054554,0.0,18.78076145637233
