x1,x2,x3,category,y
35.53747424572912,24.516685110635848,4.128989248988316,A,106.96418248706374
28.688754687046686,24.54748508078307,9.534499205700847,C,87.01948581690114
31.72215025207251,24.743689658536898,7.023893763580703,A,99.69294192333287
28.489605237391203,23.60805058881156,9.220369210522733,B,83.11535026945027
33.32534600863563,27.965727936273034,5.048299652742791,B,112.61081174549548
29.105619635012946,163.81342898618124,7.3242057543231525,A,90.14912385970621
35.78226093682577,27.594609814964024,0.017358137407054164,A,124.52173760787636
38.9409723464942,27.71868121448695,0.23226411532892732,B,139.79100953980682
18.90980523501384,14.697887939664657,2.741494194695393,C,61.45667402527671
41.252198204518436,33.35611047852555,0.18531618510847947,C,141.26586780898182
39.541945935810176,28.763904667621865,9.771652312246582,C,114.63321736789364
23.83040148360535,16.42059451736659,5.052686171509552,A,71.46816175858865
49.22732411585582,32.861236747300055,5.201059408150547,A,148.34974892517369
31.92760446158104,24.407948691123632,1.9896549175035605,A,111.1745131392019
34.25128966352955,25.56392872139898,7.286039427451026,A,104.0829961448817
43.68141382081724,32.01233324765976,4.844568469685846,C,143.3366985407167
25.021134158753227,20.225204850150533,4.72703172218492,A,81.95445397668406
21.181378569120902,16.0655489052367,2.8309853874488033,B,71.64059771714551
27.422542148778728,21.71933610496605,8.592067673525207,C,82.99993025914232
31.437599150747502,29.50280627541002,4.15179671670944,C,105.07161270950537
33.188210346379094,27.260079807801997,1.3200595243199054,B,117.34776188808377
35.67690942921757,27.127502335503255,1.7198000393396073,C,126.83967377298868
43.63414880781106,32.95921793753355,2.2308096969198408,B,151.33335643812111
23.82571712334599,17.002195826348537,1.1130445476884754,C,77.12476354547488
20.328492263557266,15.599039732887878,2.6727271206077474,B,70.72186780050218
32.561093512153235,22.50186568351719,4.126164292630962,C,96.67374046291197
29.822755685662898,22.576076689667868,3.285456973776718,C,96.99247741106775
29.446627755839657,18.62202950423699,0.19033762577865487,A,100.42593012503175
19.100900205280062,16.464892696049496,7.312088050158313,C,58.294300842155884
35.40039260363973,30.240893872183314,1.0555470618622365,C,123.4788433953043
35.25925082330067,25.182219401731196,2.828938192353151,C,108.062622058375
27.737425863539542,18.685968308236006,4.963973653210051,C,80.72432736372292
,36.574164488566645,5.313061783204018,C,161.83654992371137
20.527571865060267,16.59507257142811,8.222662979821,B,58.9995213663103
38.19005926436478,29.893265709732933,3.791889753940957,C,119.3892743067328
25.391478905502034,21.0075764594303,0.07412845313457317,B,94.67917895556933
23.164965344579684,13.16050963911389,8.441909596555314,C,56.815560150978555
20.645774479646107,18.343773071793578,4.008346223448126,A,65.76310604380141
38.26879155913453,28.265649132864098,2.232255925053306,C,124.60846118266382
,21.035430466917294,6.596515884607123,C,77.42544291601585
26.140102817827035,23.46960822838135,6.302159228167671,A,81.10236702115719
26.78346205901366,19.35182900184757,8.870358919360203,A,71.87345165061134
33.44528092477537,26.179237858217235,4.551788341848251,B,106.47635236143063
39.44310498613176,28.815511081062084,5.504034058350752,A,121.66068689013511
32.87366710337728,24.089369655095588,1.6934252760448976,B,110.75179890533936
40.31388168073483,200.39391347779116,0.2070288738217685,A,138.83453487925516
41.12734479050466,30.400665352624294,6.10476250164091,C,131.25688141974103
26.91954219340704,22.058306921900815,8.135758108908759,A,79.87640563524074
32.994385958238354,26.128787334673323,9.882719564617473,B,98.53446698476185
37.55399425475574,30.988085492295937,8.089082593825227,A,115.51471955634247
36.42884514721461,31.546635345419904,4.185447531635563,C,121.71956817384307
31.455501489917946,25.005230980984205,7.18689277755065,C,90.38292049276659
43.122972750414014,34.47050546792789,5.23062262374129,A,141.36376814652647
28.732399736330958,25.13186868828369,1.855392776362923,C,99.22692606898055
,22.872948254525735,2.8730857459813253,B,100.62842890461721
33.55745007420169,23.118899282440076,7.317066395056967,C,101.28206161491224
29.374157859447074,25.31034534843085,1.2025977417597622,B,106.71059873101626
22.707801718338835,17.58134298718403,6.0061580310631335,B,68.15419121748361
39.456736987840785,32.901420375259974,5.040633119969135,A,129.9980083159454
31.043275064134644,17.590897002853524,1.531128208918997,B,101.03629401891789
38.58394815735788,32.10037282548065,1.1176096245878997,C,137.73754136005098
40.36431851820574,31.65631796091653,0.3890845339627502,C,135.52062184004478
21.194143429882644,16.055172174587035,3.2341145642535296,B,68.99623633307978
,28.633691414206805,9.387288104529386,A,106.82674974474685
27.119192780763065,22.87633129229624,1.0444710090708453,C,94.73726188820069
33.07709410993193,26.579328710931055,6.076098592665675,B,106.28958302958091
35.989017969706616,28.843221284809676,0.6505274182434861,A,122.48251351348047
25.320717178266094,17.289709590087373,7.313951181555765,B,73.47329226131097
23.267249242042194,15.135682264759993,7.673613099423414,A,65.6064846065199
31.07961237435315,19.914675244085885,7.1729555420360125,A,85.90592346880246
28.558637515463715,24.19864185722623,0.017188421442533297,C,100.39357178811193
26.95691505774108,19.63187544899359,5.2011056085042595,B,88.20219479288463
33.69631835562437,24.31426844485999,4.381450684956484,A,108.60319090668919
29.81895795421702,22.563442139818797,4.02140133528388,C,94.51035482479833
34.882900994932086,27.804469581211116,8.378781095652117,B,113.80745779894687
36.1356461847913,24.83437782711029,0.9071956001103021,C,113.72772965170034
25.576300126302826,19.345657729756535,1.55869717166916,C,83.4204060768365
26.853945030105454,23.18820836066117,9.728367500162665,C,79.00717109481869
33.45616480115282,23.884162439187904,9.023261078602403,C,96.16958596626922
32.88913439207126,29.27429612708609,9.285293615978421,A,103.73273878566785
32.33633515777115,26.185863022759385,9.727722539136444,A,92.869329068443
42.5082101125354,31.092937246749063,2.9053499866376775,C,135.4861384554752
43.021230820963616,33.485238826602306,4.245998654128944,B,147.24417125461468
17.899926046896375,13.447008476328094,1.892656035055218,B,64.33023668950383
31.309639344483,23.726764933520354,0.1650812905451704,C,103.65744727818205
29.12896040308258,128.06491717120755,5.073743232592449,C,86.0657469634145
23.1366530945308,17.206966734824956,1.5290821126885512,C,79.86474661826743
18.1935533300403,14.058550336585736,2.284242150484097,C,60.06032449036529
,8.68119385255019,2.136899204236531,C,41.27231795460065
28.454016845684357,20.649948085764386,4.9355995098739776,A,85.3658022205709
27.01223270255586,22.56812154608389,1.7586272929944902,B,100.37809491121517
32.33237201196119,24.009429429314423,9.988652007441235,B,97.14838050902564
28.195388636275467,25.626118077332574,4.328104748027929,A,93.33329046478352
36.478701569470694,28.993331407566522,7.856828247543497,A,108.09482109261513
39.351600799941245,28.904223019392855,9.813171216101606,C,116.97412344100955
,18.437940571003576,1.2799054754746286,A,84.12738403376932
26.014835754954667,18.26809522673556,8.578934952674784,B,72.68232418075743
40.78234579595113,31.471358651730043,9.402157138161408,C,117.16835575835445
23.585349973258452,17.63788082528399,8.401808836511279,A,67.2497636560469
43.87322391206433,32.74176198951801,0.4278347303178476,B,155.48697432160247
46.707758827343746,36.984289500296484,5.611928299394863,B,153.75643151088207
27.642512661407086,19.57196188189968,9.226508924750117,C,76.28438882373838
31.195732738082707,22.82134346734136,8.816725998069137,C,90.96151656846298
33.548180575262144,23.859752250162074,7.339340952681878,A,103.74273073298734
20.445305744895613,15.215889783314172,8.238568630764435,C,56.80246816964545
46.65652046168175,34.79740234207383,2.512889520638658,A,156.44023434987045
13.408022202114534,10.157915868925897,5.157123070119107,B,36.82123376805857
29.931168603718216,24.21619351285861,0.2349026655338471,C,102.02813370682674
27.45366749759382,22.91813547245504,4.6567022077661635,A,91.66509252313556
46.24962620158202,37.15185070185876,0.25394352648063,B,166.35126494959363
30.998551112378095,21.021315091771655,6.355485950730179,C,94.59773442771275
18.801408865618992,15.234195538431692,9.277466652900598,C,49.53124894071279
34.489164651902485,25.813378594352688,5.478871898185126,B,113.73706242459156
32.756223223973855,24.54217277759296,6.570428676724975,A,97.84140717677165
40.59787134678,27.965415843454494,0.8063431673676702,A,136.0928934822297
16.370398019845084,16.09393396104053,7.544616139298357,B,51.45641719368146
38.16878900382522,26.019648743733867,9.178361323066506,A,111.158397574104
38.86528971785283,28.564150778333847,3.4747081360603724,C,123.77669847705899
25.007227764205513,19.731669308061335,2.0878196296000207,A,84.4619448074415
22.83482493154356,17.30740588824778,7.364639271784082,C,67.92490878367455
25.03220031263044,17.337425863344077,6.779693877535445,C,74.7183603948615
,30.798203871513625,5.829968901421262,A,121.82186684697098
36.65801868157212,30.695668010192403,5.983555061138261,A,116.41994878770595
26.35948090367528,18.90921419972712,4.669832887257588,B,86.78777085405399
,28.293873364733734,9.661795576665092,C,110.39956737831939
40.449979197214326,161.66304732315456,6.806759311172817,C,120.3583904444687
27.69279436397389,20.497948520249302,9.855597610715405,A,71.28965864975842
39.596602083888776,30.67051172285084,1.4077092354841092,A,132.7193987828546
,20.42008583780859,0.6007788817603565,C,88.30319855168966
27.258243417510478,18.055423353025855,0.10179862108434468,A,88.5404673912282
29.03185021959443,20.01762648868704,1.3769350778112677,B,98.75892649633862
32.45307563740952,24.169194250784372,8.430752223040276,A,97.5223772384712
13.585767381994728,9.886512749375683,6.229211188404669,A,33.85622816437028
21.5920040863435,16.85724976050094,3.159435281947788,B,72.03890297115498
11.288734299593376,9.1814940194393,1.0567084237332225,C,37.999939549544145
35.09926111040825,25.97204278534204,9.65569923846935,C,102.72562675109765
40.12822346296086,28.019639649747784,9.649264366724125,C,117.5302476821168
41.67956319986966,33.0357315197616,8.274892132862112,A,130.4332097446782
14.303343529098344,12.48334410716767,2.7522716985505036,A,43.72641287648683
30.42264291764143,23.00046389753885,9.74345031590763,C,85.115166851274
20.524863298089606,16.225987052703005,6.047224340016816,A,59.40765910881385
19.183692040129273,15.548234931734642,8.54485380817486,B,58.33790313078669
25.411021887067985,24.702400530730486,9.754252344592215,B,79.61433090714056
19.590712053383662,16.629545491603512,9.376782812169859,C,52.75428202357177
,34.83306420871916,8.43589476505399,B,145.03618616429443
18.135268448686443,11.024604198986736,4.735457553499792,B,56.10995076009295
22.037681380457517,14.87127806641134,3.2049172419408576,C,66.80312817856952
28.5501031207243,21.175483681860037,3.579797730493591,C,89.41560610673858
30.364258891362674,22.183615961822145,6.740812244276445,C,92.70837292258858
30.13731583350322,22.0308220498987,8.52736683344675,A,87.00909195037764
20.38907416246976,15.79005513540479,2.115246415868204,C,70.04587918221974
,23.264544528612088,7.019047852616986,C,93.30899417497793
32.100890672801285,26.022043568109563,7.6734695073267325,A,104.90119994953865
35.56662809185751,25.34557212627071,3.8577565103127665,C,113.92109476134952
28.49155179382237,24.947538961443836,4.581873462127966,A,91.89703608601911
37.52979130125903,33.643962531342375,4.755424297963043,A,125.94255208166092
18.40989374245119,12.8640929502763,3.440552933161195,B,59.7913167225666
40.379592646446184,29.031669304359294,9.245392686499484,B,127.00898125486663
36.733089457775506,29.311090154852565,1.599879675848257,C,121.15300789840721
32.51847312710797,26.19167192513635,7.794428970294965,A,97.30405351592822
33.649234791966954,26.342778309314365,9.238607674951973,C,100.46266572913709
37.72552669004719,30.07210361678545,0.3135880217873033,A,127.21797223767632
36.73718884582432,25.06242681032382,0.9245786103892351,C,115.65815343949406
21.572714330053486,14.871626183316287,6.837430114686908,C,61.450666428476325
38.800926783371,30.25469074940073,1.8950222359478985,B,132.28055040023898
31.703824764605415,146.49717428267937,6.8670418416916235,A,95.67078318177187
,30.09142498583411,6.694309497376583,C,122.76322855073246
33.154123609169396,24.682416479765173,1.179967706841849,A,107.62418267658707
22.073753931409797,13.666645687387998,6.290415366113333,C,65.89497385860227
21.203351630403482,15.305848205797107,0.11552555073917059,A,70.59641120108368
33.391388144776414,28.057755448311422,7.553618478065692,A,104.68623842129246
38.67061924587027,27.992449261630554,9.527987697534703,C,114.46127296169956
18.025474924485565,15.511876602542658,4.957311437976894,C,54.527119265392656
27.205568992879723,19.549350958894642,8.60668698990278,B,77.98091100886575
38.417107296481035,30.75740927602481,4.0939520155819755,A,123.13275285494369
27.04116638445803,23.380645059869902,7.4485184739267405,A,80.1694878005428
44.22789048015702,31.54981212042269,9.759123122002794,B,138.40656473734606
35.32838968615838,27.762478722051497,8.847554709930186,B,108.08296647721608
39.70756192719437,26.021879063426606,5.5809312345036215,B,127.4662591365283
24.51392423116785,16.186749697555822,1.3498884131616173,A,79.06823341287054
44.58391061492359,33.37472807556502,3.631480716292217,C,140.8314032927334
36.134326670334055,28.368932858753436,0.5957132817648225,A,124.59111117136031
,24.94020781081344,5.87140640600616,B,106.15773106146355
36.38505497392413,27.832567843859945,0.4471514843445812,A,129.1652123167136
,25.64450144766081,1.1053971780908312,B,109.61981901783433
41.3526941654157,31.24126542897957,9.879325567789095,A,121.0958164627342
29.602072367863702,23.456786633190045,8.328805650355207,B,95.75964573135408
28.364024681732815,23.422266338366857,6.5556910267393596,B,95.34677377139165
28.968615950596515,21.24059380990959,1.0280768446222444,C,92.58262506867511
32.26169907035728,21.640811910740098,4.379929571077681,C,98.01429289681201
31.018126751075027,21.016610114825653,0.49655354683536435,C,101.01548149392937
15.637878731242669,10.587710782840695,5.491742647155177,C,40.1862910450003
39.28315964774727,25.627692871225374,4.427519809334609,B,123.93427309260845
22.86973188138522,18.4497539348871,7.552217758628612,B,66.81926562747573
26.528552508565717,22.670080874413653,0.06985569032099237,C,93.50786060609275
27.557787122652513,19.41292400721169,3.962613691708375,C,86.68590714082816
36.55407565975603,25.144119305609195,9.58351327595708,A,104.31675060919684
13.491335218792862,13.672126721100788,9.542216247867923,B,39.880896764287286
19.222064586668985,14.268833109687256,5.47534774467586,A,54.047503217811816
49.601165980552196,37.5841908102588,4.913397161275476,C,158.32784203308196
40.93567464145626,32.23989159805779,6.235640741922126,C,131.57837577841394
44.19951182999156,33.27496368427915,6.118986342166258,C,136.94715533262263
,21.101966035810193,7.219488675897533,C,81.59886230178321
40.22848811919444,31.230685284377795,5.6016848403218225,C,127.54921456075935
28.669485819247072,21.213089119195047,1.8641308561610648,C,97.5412159409378
26.779573185583388,115.67017706467064,9.109916134444454,A,77.007570350967
15.728561595984646,9.527355092027516,5.978205233877423,B,46.09020578253088
29.635514077947164,22.692408757682415,3.1409332887994235,B,103.51685940303337
28.13060420487075,19.04610788275832,0.3716157314109658,A,90.86445884211167
12.474312999816163,8.331937119354999,2.9179681529126347,A,38.7354356500915
22.568028179103937,20.894548358236207,6.757161875379798,C,68.51355396398645
27.907825699273296,19.665071096106033,0.33316887975399334,B,98.30681059299701
21.03495957365526,20.048280268734697,0.5665057196135692,A,77.56249675642741
36.2737294378895,28.715876228051904,9.207337627556623,B,110.08128208812676
27.655235293254506,23.42940660228329,6.205255003940096,C,84.00596049746791
32.71873471315588,25.570033711699704,9.038380556903862,B,98.50065200455622
39.76382746786906,26.48060884944568,6.506995708074122,C,115.61761393930041
33.2338365109659,24.690737154154238,9.793866000561364,C,93.4022449905834
19.300335070316933,11.782617374826405,4.918210499756563,B,62.36643341208669
35.778668321158605,25.643012113630803,2.3128010606588187,C,119.54399021700222
25.610569318941465,22.363589134307794,2.476307226715453,B,88.27832763592605
17.000761663284187,12.581418608665576,3.7414649482667306,C,50.00120399497919
28.566294221857042,19.537106194687638,1.8649398715535392,C,88.33698937501995
33.956131239627325,25.53247709912895,4.318244176248606,A,104.85193057749113
33.48780017328032,25.138567434827078,8.446215983871468,B,106.15775359355526
17.215403732801484,14.250012521625244,2.3981429569224577,B,57.90828492032176
30.42663566004082,25.230522052044797,4.901442457763365,A,98.31175623992964
,26.53881864174907,2.955692687853768,B,127.3069361874875
24.879286215872558,16.975787019563118,6.906641217969508,C,72.84829513391344
30.36730308572453,19.697447138450972,2.376558469296388,A,99.97082981700517
30.83920024577765,25.892192164780624,0.9429871396130585,C,102.80700048979345
31.69624285267806,28.513963354061506,6.943788756387535,A,104.77857341122255
39.27876282224042,28.71135830766153,0.4398606170341357,A,129.73762286957364
31.43376854845996,23.250724980796832,8.363499806879528,B,92.86280027897612
19.955991398768667,14.424903663257908,9.086290630799619,A,50.915216917745354
21.856702297364958,15.87442876487301,5.090162013080474,C,67.87817367384969
32.179381159059126,23.450402032997335,5.324320300058285,B,103.29926259227821
14.249145728029683,11.192206645523946,3.7546760958487724,B,48.2954058386123
30.328782267843376,23.83849825300587,5.256980066133693,B,99.48710962541695
31.01835234162051,25.163404769635115,7.626596363232863,A,92.27668961449932
34.29513975336401,25.18252104553913,3.8545073580847857,C,114.01279404723448
27.040654653829026,21.55872148417642,1.0708045818886358,A,99.919838887217
30.88157585343729,21.053440546319734,4.344816016924357,C,96.58900051061822
24.365778543997834,17.108329244872245,9.307288827868096,C,69.88354048578968
24.000600370091103,20.54124052553936,8.29416771372099,C,73.9820788504543
37.94522118849565,156.34916197823625,0.8875369669968758,A,126.98663122033234
25.695527201336326,16.53820387271579,1.853941581749654,A,84.01448821180315
33.029807908386886,22.797264548058603,6.762013903337608,C,97.23202344204412
39.31610685007162,28.934637846504497,9.713942725195835,B,120.15060041199648
43.51825499673705,34.100026810431004,2.227749891489422,A,150.16321756647426
42.010879656454534,31.379103808825345,8.09598845802342,B,135.59068976974035
25.308944738263826,22.013555609185413,5.301558639607805,A,80.53016945817907
18.016078889996635,15.281998306365134,8.451982565224961,B,48.6923908861128
27.841089960075124,21.424656356737238,7.888386672775464,A,75.55017395601165
26.44932393367125,22.747240815957323,0.34480236988515656,C,92.43886234689816
29.664963458675597,21.523536850002024,8.353266897939735,C,82.67249635298285
28.075806076076507,16.073158285203576,1.1397925150512689,B,94.03530287342454
29.155418542067697,23.05883213622673,9.369814082100094,A,83.55734812883634
15.410993635313872,11.519413230557833,1.0126948960980187,C,53.351785162702875
32.860298913458216,28.52586732667113,0.25699420755282976,B,118.28464759833908
45.400348288220506,36.961489487384405,1.613033855256889,A,156.42678125392553
44.617375941226335,33.96087595197217,5.949802420172872,A,144.04010275921374
,24.9771322027575,4.708604075429648,B,114.14058244745021
,30.773299157265185,1.6322791470671494,A,124.4722654522003
23.972060799823318,18.53296703232548,8.295891293214664,B,70.89652180210953
26.511764348929947,24.255886447800314,5.0437142824568735,C,92.95087420797164
48.228527648294026,35.742220677936906,1.9725412039603196,A,153.57375162658548
32.88783033428793,23.068082156020303,0.6947146892100475,B,113.68450388977858
40.68866149108171,32.81082267003097,4.6310566680982825,B,132.50497847995595
31.080128771815225,23.09142378182961,4.2598210013277,A,100.08688442219538
34.88994392984201,26.272789822257938,2.582501609403649,A,116.33247515356041
36.67093863116306,31.050439002207646,7.731418619513697,A,118.0211949726136
35.634361508563714,26.77816588497875,5.234850750363283,B,116.94255738831887
21.76449634275238,16.064894512488188,9.50000053815255,C,55.41216408671775
28.396201922046153,21.42392334371621,4.0782574332456445,A,91.7798479411204
47.79253053502216,34.76143014685874,4.427337866189563,B,154.65249884041827
30.113884793985697,22.157569559609367,5.352193429715923,B,98.35785715380776
40.170183315034244,30.413200891733656,3.307416388105582,B,134.50124005824762
29.362106172637482,22.521143919137483,3.0086777355424243,A,93.97789653991842
20.48506101267561,15.159751113535673,3.4669186589702106,B,68.33258218584577
23.64556195203933,13.323386196512116,6.511814761338162,B,67.53151367141456
18.060046424626204,13.89238320880676,5.6230908994926825,C,50.95676582398344
15.468068585477702,18.821037480547925,3.6779661290129173,B,62.1084040719571
27.570011364631277,20.686090382273186,2.4178735585990774,B,85.64490370645665
24.160215556812158,18.286031356383045,1.573309005891409,A,79.4097896360382
18.93507580740755,87.95395381972295,2.63128231545664,A,55.10496031791894
23.75795129738863,19.904400698823586,3.1574731345047544,A,79.1741632620859
25.374752590509274,22.357113227684955,9.600963377845206,A,73.03207516027148
34.153034432812596,25.513458328171257,1.93875042233844,B,117.63661880840708
34.353678875527564,27.91681733164544,8.730372889702124,A,104.66994457971205
31.16759973340468,23.014851559819306,6.135276066457852,B,102.93747240183322
38.29799221766862,27.220509274573864,3.573799958220454,B,125.74606297354833
30.702186886561293,25.191396713397427,9.89443103232885,C,88.04310878410146
32.13358552049687,24.193343169347443,7.116714115858579,A,97.83276753724478
22.007284451331934,17.26247910723901,0.4482945032216068,A,77.31579309745601
24.51783118575295,22.567026774637476,2.09105451628309,B,94.61872087529805
29.589376354766255,23.06571101767796,0.38598255207265675,C,102.72019919862126
26.945973723174752,16.95911343476346,0.2302094530720522,A,85.53796776766643
44.379508285641556,35.49315445429126,1.976012908656668,B,158.11179611312406
34.83419529905698,23.677857161146513,3.604692694613447,A,114.5519620430184
35.65175702728813,25.28424684272241,5.802504480358776,B,113.2922561105263
,23.75070893257839,8.272007859834869,B,92.56595451443052
33.34410380601256,23.81258898680046,5.828142555999638,B,108.4951483416063
,32.04102352823927,7.883781757982646,B,137.0125042876535
24.719016472413543,17.662758375302214,0.2869651117206684,B,84.97887878884492
40.08159560947096,33.12315699642251,6.9725749552953085,B,129.57353077027526
,13.11083164459745,0.7895445534443579,C,60.94426904275306
34.77559453489693,27.62739055401351,1.806547774257562,C,115.2581087257662
38.30580623304855,26.763274771102807,2.2696352254786256,B,131.93499550223453
38.16121493791515,31.51787452773794,5.572291175941698,B,130.43020176580828
37.76084942184709,30.264386151685628,4.427200314808789,B,125.99166842331341
,15.423276502461066,8.0348494871864,C,52.11479628506801
27.444428642318158,20.62362652953258,3.4858950542015696,B,88.40857947217317
43.19821949918581,32.78532230030001,5.401154114521141,C,137.5251509842099
38.74441124541307,31.906042239630203,3.150905216951511,C,132.70567443290983
25.25103140315641,19.318598992303233,2.428433416122976,B,85.59964161943005
24.29372207540728,16.164446484426538,4.398728512127368,B,76.86374298655056
33.926227966498644,25.634871869537488,2.3526171527705553,A,110.59101119456386
29.263952666942114,20.104923104845955,7.714521546712543,A,81.32907270420688
28.673685394318156,22.09215518131247,9.193036555667579,B,83.68262133186131
24.353235749615642,15.261722292052545,8.830352644608903,C,64.45860685001566
32.46267122320198,25.007088973551184,3.8044465842616457,B,112.58179344718802
36.89528894436093,29.454553977577486,1.3072525789693168,A,126.33021476988607
30.213630663531635,24.769628400453794,2.684741110850143,B,102.52239127424129
35.81780897028489,28.480594081503433,1.0978914665034711,A,122.87554299457626
30.240727273447508,137.70596360749568,1.0558902792286484,A,100.06716013314583
51.59324620474839,40.77335059568236,8.598359526634606,B,165.17562550686537
35.51644734676274,27.738429909861363,3.5941207930042793,B,118.68842958750722
41.30821023123747,32.82280621511383,9.3158830363415,A,120.90662486908433
16.989671181996087,11.037345855377971,6.515154477484824,B,50.13465645328719
24.94016990348903,17.530098249309273,3.7453101648725875,B,79.93260947294395
28.7742383125343,18.82392075277407,4.046351856680488,C,87.73937397530553
23.591323367316946,18.830526136599453,6.785922136024793,B,71.80717369081853
12.889084749189252,11.805081568445706,5.136041599804181,B,44.43561386368121
27.20820499975035,23.5786765144122,4.082018704671755,B,94.65966462022881
42.99061053693552,29.605817978611192,5.553634882006121,B,138.74130702887533
