square_feet,house_age,distance_to_center,avg_income,total_rooms,district,price
1592.8645292266879,18.207733745502452,10.509629436863287,48425.62765999741,9.32815538016693,South,276533.31887711183
1546.6743236562913,17.466224310519852,6.188382709861739,70457.75487399034,8.866301166533173,West,307704.17498888425
1587.4754386916052,18.40815128619939,5.70396990712215,46450.117630221495,9.226552099601095,North,277716.0492632614
1848.571511179276,22.033882406199435,7.311687115484888,23288.92838654794,11.289561837040187,West,330976.1902801538
1589.4382195098729,9.914639580568922,12.712972316459801,37951.39862072442,9.68600619734005,South,263296.09100547846
1771.565425228758,27.06849640899051,5.221874162993011,58267.87593052541,10.660069549266773,East,321698.42320318095
1527.0316277955567,26.62665970385484,12.18756124309935,55932.63659543762,8.8253026520412,East,288634.20270220656
1615.6477594759936,23.85037937656101,3.7912223556080367,26494.126246468426,9.92394674485468,North,286101.94251090044
1752.5152903354162,25.56533442751263,8.979657077805754,39134.862208876984,10.147680308717336,East,297510.93645116914
917.1376720577334,22.964180008086593,10.548238772870043,41274.1797619663,5.850510907059471,North,161342.82907328455
1372.1315134570796,40.350733027310675,22.225650725294585,44517.95608828662,9.090020607684437,West,190475.53837098
1311.8509382828818,19.1290582894749,3.1134217223981633,,7.9810409736687555,South,258128.23394054966
1244.4488607026633,16.929167816654232,17.36007283245067,40574.43337820782,7.641625604913303,South,260183.71219828882
1389.9430995093264,12.464724196426221,10.7492120699364,39070.84272110709,8.19180066638729,West,253580.9701249356
2097.9765244937585,9.677373294221631,12.055859590079816,61572.99889642879,12.044795150636507,South,361384.260573031
1153.6675537227027,7.555282123989247,10.591739566941023,62136.819664853654,6.741189513427149,East,214584.66083862414
1887.3113418365924,11.112026867690815,12.223634090976166,47812.84312866776,10.99599947868993,West,338687.49059561605
826.8520913536781,19.29319618347929,9.231574478189911,44119.403061939025,4.527011175197564,East,152851.95940133676
1366.04598800569,23.342951284977143,17.27025090728729,52098.8646805867,8.712983910632834,South,259874.04977516911
1565.1012260420023,20.511420585521616,7.717644278876389,37751.37338816638,9.472466111659745,South,304867.5395929392
1734.4889325437111,12.344647225702872,15.661172860896238,32797.518767488385,10.520839869446462,South,327598.6152730623
1784.4906319171419,29.001845640199633,6.778164398934885,35896.681866114246,10.614237081943976,South,354453.1172172248
1817.33889407997,27.394126723009474,9.698740767993565,40477.80254042815,10.85217203974679,South,346423.42057712394
1360.509971100625,18.40351692577983,4.640187238548904,32547.893003115933,8.452425031275551,East,222991.27754523105
1315.059282934173,13.47083855335288,12.2751186017376,52430.89338594312,7.880654561996474,South,235559.0699225332
1843.1903525028615,25.484279208297995,17.22562978463267,60945.73510675563,11.218350296424589,North,295218.45058140764
1423.478270047354,21.879735874861044,9.61321910089573,26193.525488026375,8.48206833093062,West,238608.89241845065
989.7254706648313,5.518727405849525,9.015571506480452,50376.9306682405,5.835706956769374,North,395957.1804828344
1046.6851143986078,19.32019744015595,4.426915184660366,46700.96307100497,5.858036436711089,West,205000.9655195233
1132.2190855993554,22.62035812074381,8.85353673223846,55122.63028305204,6.199989794885994,East,199727.9946798814
1698.8642976215056,11.003052135122463,2.036028701392362,49805.918478446176,10.114717215409113,East,300061.91127753607
1556.970294428226,21.89843392837443,5.4356100664058635,28196.01080102554,9.358770774167327,East,261358.84513536023
1776.1941416271072,5.451775147422108,11.133930230545676,31064.160517142518,10.271325838750007,West,344793.1921815666
1329.0989414653864,33.361861000121706,16.59506598870698,50441.35363377459,7.964251189281928,South,239686.8482904149
1563.4158764306858,32.479499850594316,24.046054306147514,65431.71379618264,9.396621027481267,North,299947.75677131047
1750.2361575869347,17.474826656970354,7.067074574645496,16787.189434354957,9.854614543703795,West,307077.7125308417
1376.2613841119046,,17.176500783227198,55185.8986970237,7.983030906827578,West,233519.87634769926
1682.7100950229647,0.0,11.21876240200824,67844.33007931465,10.218439738258429,West,323994.4765554573
1235.2296235733395,8.436523397346672,9.24376176626812,47704.611856906806,7.527495360258761,East,240312.30667512925
1354.7784613739714,17.062210798478702,12.162972258630761,58253.03744039661,7.782568293323901,South,275248.9236995261
1347.3048424006683,9.278669785731408,10.309582418399796,39453.96378653297,8.13136346955393,East,295698.39073445764
1021.6641417643841,27.143964826306586,10.551978628061093,48209.50701084685,6.436707018194446,North,158402.23402847437
1694.7889923142327,39.97296530747994,7.958334185866654,25686.297225377726,10.401855841582666,South,310642.6082965499
1312.2390639189105,8.23385280570698,3.009451701005746,15000.0,7.8448486474092824,North,241923.63888161257
1504.997647491075,11.625365959148073,2.2818739873895924,64141.48701837913,8.889592990949163,South,274678.9063264877
1692.2986635623636,22.354483683099303,13.266224416406136,35225.07608413337,9.96498863607383,East,296308.7713494986
1678.6124704119777,36.11116148499621,8.616499549571433,43167.08232494854,10.212020757344764,South,651201.7397069976
1766.1540435891145,7.776256874600968,7.019555501719167,29203.3662009471,10.655455453477554,North,282835.26304128586
1460.6058061962306,22.49036122306942,10.042528133615768,28850.454453741862,8.952456039008043,South,265215.40621331916
1330.6806751823385,38.21298850813109,13.974661264578138,47392.434498580755,8.023646195030377,North,166644.74864078738
1468.1127156374405,3.482408518207329,10.90181971513199,39056.3420879653,9.054305478928876,South,253685.35065266048
825.066226416788,7.189307931541681,6.719725316795163,55669.56496992048,4.978775118388039,South,228604.5589090861
921.1550110307651,15.763933935391616,16.131464778244748,56788.07628469388,5.762336681024096,West,170032.80044197306
970.9201550582391,14.79411587144589,17.89592751490816,54812.74469486911,6.086767761459426,South,167697.1735057464
1101.1012689594072,28.126012877536446,12.472783276614265,53579.01186392666,6.365249624689,North,195244.82853207746
1659.9096906893747,22.41659719820838,14.86831755672045,73666.52307397829,9.417014930075023,West,285089.49148261215
1137.8083778559758,2.250379403578716,16.209799984069058,33986.09346432671,7.289898123940221,South,211673.85847517024
1348.7349783842442,25.15410402900811,15.65049658202257,49175.97700695624,8.169407489519143,West,253957.10951573568
2019.6913191144263,14.224611126443495,13.070495885563119,66990.34730779383,11.603802146037722,North,314884.85687542113
1357.4944115754297,32.74447216941239,12.991735235374414,68968.09714007055,7.930820620286965,East,213295.03178302516
1795.0062273868346,13.724124635630803,12.598302866732514,28673.545259831408,11.001599652031956,East,301263.8010996929
1126.5529279960492,13.633847168977642,4.513311627264782,45314.66837516195,6.675414518636428,South,265941.81716598186
1417.824976852948,25.411316108045312,13.503615784297928,70371.81643800891,8.353331435321952,West,291477.37782916083
1119.9911780357675,27.62926482336937,3.2209301443672302,57621.18657798598,7.140211626308495,West,211637.45483788758
1364.386769639775,24.480993639362037,6.027002724374725,52928.94547219659,7.872134473923507,East,272918.11199481663
1836.1232549829583,3.1440268261519186,16.517825339040435,46734.729598480146,10.7772935225713,West,303631.42357092124
809.0718307230605,25.38034439928251,14.201100813470987,44242.98611438382,4.917846926852844,South,210431.02419195304
1673.7694574183429,9.65691948325601,17.436991448429314,54323.28594635487,10.159753224126222,South,277283.26746697223
1595.0942409329111,22.352761115882636,8.641628081563539,,9.719468355899686,East,574769.1824061216
1262.3400177212823,5.762655646009398,4.238755793616162,49361.32068433334,7.847411519698378,North,229531.87422585106
921.5768582446182,24.463221475430636,8.797814014648285,51178.98059172556,5.589034735672164,West,236990.97519277944
1528.8518030855478,11.934010956926274,10.51015648620287,39828.927072597515,9.31992600019481,North,278457.73048249626
1288.202916374479,7.173653497394783,10.394943581700048,57981.94060822157,7.6514547204523495,West,230292.18456376117
1593.0704845418816,27.138201364823995,15.66840239378351,93713.6697262313,9.577232398222304,West,279714.079676409
1508.7408582093772,22.416445216767514,8.193647874982773,23345.20041010887,9.084705403272354,West,283192.80714367505
2140.711556528366,13.860231986071028,11.760172359014621,54860.1878628497,12.908798779915907,North,385244.40754418273
1404.2577490107903,34.51178849021064,5.05686425282697,38597.148670716415,8.65730843633957,West,250446.18759604273
1090.601002951254,15.593475784302576,12.251586390219066,58661.03866278875,6.710149722290973,West,217059.17339028898
1571.7102539825264,20.321076739709348,10.015542750928184,50698.36209991791,9.443526624765212,South,313776.5980698157
1587.998673588706,22.68913447678601,6.250933308577412,61427.82161063695,9.285254246049925,North,286555.4983203112
2043.6750300961746,13.803340658713864,8.820853189125735,67632.59864763169,12.282351557995861,West,339345.5534495601
1834.0444983658315,24.711362933999293,9.079121267423892,52886.31676652272,10.995861654726266,South,313298.14964008436
1642.7484236598038,14.665476528352755,8.64922435331452,66980.78432621267,9.914445015902784,South,326749.8243615573
2085.3211564878247,15.883616777837908,18.85670621133842,15000.0,13.17388453106907,East,350264.92804066883
1024.4947782708596,33.62642639803341,9.507769988460602,73856.78446874034,5.9898368360627865,North,230085.4884837024
1244.0993869001009,9.59413947487567,8.780519449113312,,7.591283027138213,East,258679.75921536676
1129.36962343779,0.0,0.5,66167.65033617773,7.09675636080003,North,253671.53770966647
1344.0760787376928,36.109369950118946,5.528963240102613,31701.863827377176,8.093857046655971,East,246237.26843360404
949.3255409774765,45.493279526070026,8.684632877718236,37538.451775919966,6.397306781616509,North,135735.39640311757
1754.0603787257617,15.947307345506681,6.570736619116786,52189.07441217161,10.410950484835128,East,309473.5008938557
1411.1109211604908,0.631619593798149,16.908537966888986,49744.431659938055,8.56389229365896,West,241613.2143617393
911.6774821989369,16.895160238040564,9.175311123018908,54246.02882014984,5.230423169725727,South,170789.3210357524
1093.7683675169833,17.13777050159331,16.442221246591263,66267.7274139495,6.457152784558912,West,218943.1852309702
1625.405538980078,18.10076158977743,10.30852317025184,23521.69527045726,9.827113406999466,South,295111.85553453333
1835.2506271577524,8.866119580781518,10.186139182107883,64607.286075759635,11.265394981638833,South,367317.3751954271
2298.6923566767146,25.795611424764772,9.556017761437495,50124.2286493689,13.88788259026736,South,413770.238935816
2665.5449864029315,25.24507375286086,10.018981258107296,46943.272083131786,16.37100437321801,East,439135.4692665989
1665.7637733103986,5.055943801806935,18.5939750152493,27933.271484226643,9.966093046684591,South,306513.91330866783
1104.1847519872545,26.99196731694888,0.5,,6.525457952971825,East,220739.92655166864
647.1814877074763,40.52684981945891,0.5,15000.0,4.694284458428674,West,141478.02818111432
1607.0845849375344,21.7196033243706,7.284145844719431,59725.91016858069,9.760778804457816,South,290828.0584088261
1174.8235618758695,16.62674837931494,10.072639409687845,27618.41246790512,6.833096907461653,North,210828.71113348356
1333.8570959281258,18.579967855924785,13.450522123820061,50801.86868926211,7.794863446894333,West,260424.92233362023
1255.1612803760768,26.152567669685613,12.365435990137376,48212.46744008119,7.248163707897058,West,209985.46395862382
1443.683645433446,2.693283944927817,8.07877043559715,67543.07220940826,8.943072679357712,South,303307.7173674056
1926.3920923150574,21.643907029773022,15.095218466208813,47320.17246479165,11.449039366022372,North,294523.27478268446
1562.819426978138,16.0953605053719,15.150977015763655,39587.92158281502,9.415125304565773,West,257875.96498940053
1436.5460651845247,38.47825012956045,10.920289156357828,42400.959560431955,8.600223788775667,South,225935.97726397676
1085.7384988696754,18.25827266195042,14.813287862434207,69093.24153131995,6.7338787156003335,East,234818.57487084638
830.1268221182572,36.678876111195194,11.363226317160644,58044.454537713405,4.7267377048443375,East,419354.09085844096
1305.4768363706676,8.962593022179927,7.192584866085582,44215.55027715258,7.510189332381101,North,254809.90279994474
1478.4869796726719,25.872591668027923,13.489084195000023,46453.3037005323,8.938211070190508,South,316628.35587533994
2207.171965431953,23.194002637912288,10.553065612893388,,13.423319578001689,East,349929.49088507576
1552.1098085891545,11.309527521352177,10.006699233772435,55827.113012773116,9.412418545464218,East,357463.06768789893
1893.095804409223,21.773961146369405,17.36476786094787,23602.764384568014,11.115738707726141,East,287928.81283059565
1300.2817605843393,32.125188368316,0.5,61276.94698753184,8.004936016133454,South,275360.4206806644
1026.0224934331902,,2.9115791492021517,,5.932976682470451,East,200690.7634460463
1113.9532951070512,3.080373508302369,4.06464786812815,85804.27699360883,6.5272581772063925,West,268709.6772214715
1209.9095741856986,19.82437173522554,8.183696762155972,33497.96669413541,6.976271387697591,South,256898.90175958624
2351.387892974066,10.975769052074874,8.726959151169849,48460.0686343905,14.498674862440005,East,397855.7748929784
1171.4453283102455,16.576590613361176,2.4633717611347627,76974.31551384594,7.218698432169678,North,285433.93716844183
1835.395681494538,19.18412230314879,5.074209838445868,67870.84460437122,11.19387210167089,West,349727.7891227921
1138.8291287651896,2.943477839844828,5.695791607382149,39556.81922630151,7.2071381989338725,South,253618.54809404403
1872.6292051496976,3.8434166067932196,22.28712046037946,53359.51142560172,12.079570005369803,West,297200.219916219
1653.9803864423452,24.82066835525525,19.00870973873573,50029.99034622631,9.411114487481024,West,285700.57584154885
1437.3448409367638,14.772813038303196,7.941252911576754,54229.338010912354,8.40255607135745,East,261664.95837194056
1483.6949895458265,0.0,8.182083548466005,39519.79346022755,8.717317412022602,North,255743.98483162356
1238.0849218282438,27.84844036608135,4.253980014058529,48660.193959488985,7.173263644254655,South,229844.26272928983
1678.4288805928322,22.723697552742397,0.5,26029.214370849295,9.74729830927588,East,362394.0657260727
1318.006607863688,12.86125175963516,9.41559906795738,52026.85177802123,7.818143727965518,West,248007.28627046503
1009.7576944931008,6.831697889417585,5.010740083779871,56750.31010132748,5.693565052371784,South,197927.3352260033
988.8249702721523,28.35807896314337,9.57574734168995,46588.70881034174,6.033462531894139,East,162324.6055987848
1569.0351670888479,,1.9989707547826132,25774.236641228184,9.429720498961672,East,274160.45090698724
2131.636502564174,43.826022826840735,6.190127708448712,64827.97794277193,12.934127614814141,North,363385.0664930542
1563.9966454293753,24.201885987249373,10.743135476514155,55467.875569892036,9.53629840806773,West,295355.5678996573
1452.544669556047,23.87703141262015,11.831047988919687,39109.77353448535,8.896170073364285,East,261588.22988712735
1614.330455841017,18.330720698914348,12.087359793710073,45790.99329742904,9.573960053998938,West,270084.2612123822
2022.40069668273,28.16775867200791,3.397555079214813,27489.95895827242,12.77074720088648,East,346286.77797304845
1587.7530005455426,,14.273428650677808,34618.84808333143,9.596847338217886,West,244023.34860939183
1335.6291076665052,32.51725008565195,5.998941516990748,41932.82980464291,7.4550292202115935,North,212808.0233744439
1942.5154840239557,14.786770813627152,13.164289573036532,68426.31218420227,11.35438018041387,North,309489.7585362132
1671.5025753846453,15.645925270560376,9.946806616909035,40407.449136687865,9.506864555599527,East,258809.03606081763
2114.302396798397,15.208968290880199,3.1180625046102604,59603.20488993138,12.691014769535773,South,425148.89954425074
1573.2937748887625,27.90801721178989,8.41901147709406,,9.403221082116575,East,285007.5505127046
1010.2123873117998,34.98374440296732,11.826818710318838,53719.213412778125,5.9207466145009615,South,221167.46610960076
952.736320301734,15.411595068506994,13.064826902372996,47879.067467842964,6.319695755530559,West,189373.87857023737
2160.3711728925,15.752262722069087,9.295060512777907,63095.84900139115,13.126921899578072,South,413831.86170298816
2189.4662883133187,23.14077223869799,17.658894453005264,41977.829926721635,13.354627238313812,East,301546.21639732615
1428.1923146869597,17.542384999870986,15.037553854932796,26412.076249963386,8.289831841739126,East,254903.05756939718
1346.7250715456048,29.5205365313989,8.716729418001236,29270.76452954551,7.780606961874326,West,240022.25068561762
2084.5777168968807,0.0,13.750609060684722,42021.83759085864,12.518507951110372,East,371874.0982123212
1057.1817271826048,,19.668967425940934,31264.10043982921,6.394992504991297,East,184985.59729697392
1142.1091924176694,12.175836660385542,19.802423003915134,56153.18023519327,6.295761684371679,North,170371.0747806862
1757.3307178756177,0.0,3.860000595887513,43013.47752712883,10.489892200398847,South,309935.3508683559
1342.1579508561642,10.36361555631196,5.367334444214247,85619.09825039646,8.057169329999036,East,257306.32626557074
1497.9512533119714,10.84843884154074,17.424593933669254,23934.28107294302,8.923162770140491,South,277254.8216245189
1434.622840590195,17.988953454811696,4.708594745811814,53054.497680647015,8.363719919837168,South,305164.60805276467
1635.0298195195735,31.129658916602637,3.387294333541605,33080.70464741497,9.648318362541099,South,265917.95251673163
2062.9927445254866,17.549393488092978,7.569029346504766,42598.97989425982,12.324898709081081,North,322043.3439557636
1536.2339627606982,9.691862797288461,12.101133547372928,52121.29210010816,9.244643783647204,North,251459.09098306118
1757.5755173107432,19.43045458786471,9.488016466944519,15119.429376885695,10.726890578629629,West,287743.0191742031
679.931159587591,30.491736214413493,6.747181897972039,53552.39175182041,4.403843819010807,North,101826.84627525765
1480.5126392279528,10.240411838850951,6.628937691377455,78543.61193411252,8.794771518309544,South,274347.2028439102
1162.7078918828515,10.894251160785513,6.438314677936456,43198.42552447111,6.839400492462502,East,203867.4838499731
1012.4747758305488,25.585489592742235,5.6024518567052874,53897.11785208264,6.206145357043584,West,209302.82581864443
1148.7390532284996,17.784638842691994,21.408164386380307,65373.82539688099,7.075687794294254,East,168438.87234196396
1366.3506237196752,26.474846907094744,11.487555355927775,47540.69749959505,8.067843612340386,South,251672.8663209233
1866.3610169424053,19.863532082047033,14.433795272023692,41285.59717202775,11.435284144744283,West,342302.35532123514
969.4429129041744,27.01663648089567,7.5546126594053815,15863.953944173714,6.110533079771838,North,129081.38596884794
1512.252597037767,9.649218859593592,9.070216614069755,59614.8607909246,9.461021521924204,South,295624.36767504946
1306.3322266665687,19.879153492117325,6.432230093148226,48302.47385406654,8.37148963201536,South,286952.20629079756
1368.9307622552155,17.89309985636843,0.5,34809.74222917757,7.953659731933461,East,246973.2958086811
1901.1031301218418,7.841090758958693,3.109953615760669,,11.410788243530805,South,354280.4227352102
1715.2461748015703,4.365220521313116,0.9469066000980266,41244.79464790728,10.29486035779502,South,371610.72928460443
2034.9592429770973,26.857490352746616,0.5,42073.60803326712,12.180333387302833,East,346139.6462067121
1438.19772830004,,4.0232051285094865,59094.36734163063,8.434407493917199,South,321650.4273466853
1221.622955331719,9.777197183526704,16.624778396908155,29924.263830142332,6.884069131020992,West,227858.3954523713
1410.4564732478002,19.038210630766677,9.777819161478227,65709.72929110637,8.490542673295502,North,246066.0124824075
1596.9987165084885,31.280188573493028,16.45281881160587,29034.707553223947,9.351485601186557,West,268129.6360358174
1570.6293433814844,0.0,12.054912884504377,40059.47887467104,9.449574104513195,East,289525.5530217004
1066.2447711066534,5.033613100966736,13.912794128575797,78844.19291099865,6.159255564130264,East,243028.4039086342
1536.1959126511497,10.771135581047325,5.495515023477124,66910.32142463633,8.887277972153596,East,280567.97065157304
1591.291332055562,34.611788667203285,12.619754770963354,51464.059887431606,9.618037500446441,East,262526.94094590127
2506.9896150135683,22.825869829192964,13.643571170371729,35892.04676748175,15.087214148123358,North,391908.73544156237
2250.737844512668,27.673172404612266,7.116763538831536,42060.9153995016,13.678211658472286,West,399872.7729162927
1158.702659776472,8.598390808737694,12.79770185308083,51099.12971878544,7.607975088584119,East,191251.36761160736
1385.0466553803296,8.804641247294738,12.830938792874164,,8.393466791645231,North,270757.25817195873
914.6231992651988,24.478137167227104,7.252236894349586,48636.93605561056,5.633263725710432,North,184083.18369936466
1263.7171944146055,20.582743309354466,4.386157838645025,,7.259034767827435,West,216164.69814096217
1626.2420014361362,25.487388188641265,4.079358340508639,46784.37335442329,9.371379776455905,South,338986.4302977143
1982.3414483552933,18.12329009071548,10.432527709607308,28370.318965399805,12.36889752416376,West,392025.0162641502
1208.3664649025566,22.78143726454627,11.635049343946575,,6.973154855435348,South,255931.73990838227
1238.3414239728813,21.58119084905109,6.037370847710427,63719.360809802696,7.116865322396696,East,273945.8188068336
641.084388104538,27.777673890849254,10.132926706630494,29474.98553673324,3.834776652262262,North,115546.44299817161
1434.9336317820369,28.070082819444707,12.852685180692427,47156.66732691082,8.582544066679004,South,456028.7473179964
1075.0342352561747,3.8012800560823017,13.090953573326505,37703.69106843734,6.179453459604061,South,174781.03835193792
1288.2242290535705,0.0,17.759400600612445,51670.25644097167,7.637853408707493,North,234927.0124739905
1149.2556887329647,30.01745397651507,16.384904160990217,44170.502283997725,7.26434684769282,North,167890.36275550158
1462.2949782989772,31.877250932619365,4.99354283621728,72160.90497462003,8.531971787144323,West,257071.40585544275
796.9086434573475,9.793769804866626,18.41793104769011,57598.747312853804,4.363350115434233,North,147096.12513653858
913.1819018436038,1.4016459345437156,7.345117477221426,30322.95251334183,5.76186949733156,South,221716.84202766587
2351.6988448113193,20.99034821007201,15.224364062272137,60068.42017420548,14.257882142449327,South,369229.09144714504
985.0309674903876,29.308382263505294,10.339933130255444,38380.22215606905,5.724030218747728,West,171596.24362326792
1061.2857686181442,37.97594522434315,7.939253107715162,41345.054429337,5.89306450687079,East,221352.89719049315
2234.7654113285257,25.16297572101451,0.9615157011253359,54707.285301606826,13.185205461039585,North,358632.83286548563
2662.0268676961628,16.28283303414305,9.14217744891826,42623.788704047976,15.955749875122196,East,461049.3328604214
1031.3733484698632,11.068693784151373,2.203083823471955,63392.837244844326,6.537941717784325,East,211023.0291799118
1352.7004172847878,20.114512916706545,14.836496179213862,38382.34907729907,7.80522791124783,West,249976.47843582355
1636.6222203762038,17.007352961147436,17.583963285696242,40715.80171112955,9.79437735780378,North,289510.6126517566
2191.479057762237,,6.015445053516549,40154.43659677837,13.351417744541893,East,397420.7742761477
1105.2571686287051,40.48755650863286,11.509853712596357,41515.418774674414,5.917162809735655,East,203865.52210489087
1401.8888616231561,37.85168402072131,6.373042389960123,66487.8733332172,8.721469020120606,East,221709.99557838586
1810.9350304246977,31.360486835554283,6.8575763493160515,59431.94440415455,10.510875010886256,South,360394.1772672389
1673.9064297866475,10.791496021908724,13.872473519326856,75649.15931018107,10.143037226756967,North,276215.07240103645
1349.5375715079604,28.55019324297279,9.807308690782937,84014.66305848882,8.171230373930985,East,258471.7394187828
1446.4708141935835,26.396264094979017,18.698240209655058,34539.2445210149,9.004200802600653,East,232182.9073691823
950.0416766520073,24.42545624204053,7.588837606485395,51056.28690990934,5.865527374180106,North,190444.41871789208
1404.7305024101338,32.49665267043777,14.996681662372445,32356.995250348507,7.715195866941809,East,229321.304427104
1393.4450039964179,26.353711428612776,10.48706706478891,38335.911083775994,8.12523624983171,North,210032.35340576456
1592.8679558505023,27.400142363043354,13.978890048721166,40548.76234616496,9.598669273909,West,235579.9952553879
1277.8691124723937,26.3690628337221,7.764211713350266,34142.67688792589,7.608720708998426,South,263936.74862018804
1688.6154090180555,23.407914080021058,9.752205812242087,34221.69090652379,10.274975673035366,East,286818.2783554421
1905.0863271279313,2.1638887028581664,9.422505603505327,47835.73432219618,11.6673279294685,North,362839.1150849361
1562.1717310673864,20.836210774105574,5.819714425771064,31749.223724203894,9.555565907333222,East,270773.65069668664
1640.7025633596813,14.438080411508748,13.310407672908763,62631.9043870645,9.779932897391749,South,274120.94800553593
1521.262139031147,7.201590423599795,13.251245027891821,36233.69693873729,8.573671730850737,South,308195.6489544799
1500.0337572365656,36.81816619300824,12.967773474527833,92143.53455144589,8.86355816876295,North,251427.48571621793
1211.376786582861,37.28995340885703,17.684828269588223,43229.23323553407,7.393171163938853,West,206669.60177445965
1626.5977046693233,33.59220600295612,17.246724006181516,51080.26462875578,9.432452052250797,East,241976.0894880605
1461.0853606346043,22.552134168558744,8.125276550754323,30569.882233009474,8.955894582844099,South,311263.027531182
2337.2673235722377,33.50625120952657,11.865261592170892,75591.3763719146,14.296121930613618,North,360936.14196525
2129.341960990097,20.120531806018256,6.8819965537089365,66792.51021204374,12.814111858829335,East,364501.3868496496
1654.3386210226004,22.027972768977794,10.116776580572777,54453.73806104169,9.006897766241885,West,300207.948375016
1194.777116122093,9.06528629538017,7.001252754405677,29797.961768306515,6.7852361879190175,West,205556.25558017776
1055.035411206633,23.9699130449884,18.100351545680255,53160.003165869304,6.896069214806622,South,207721.66795126826
1976.4571812355462,20.60385928424417,11.818490751714814,33178.534309741175,11.694781749504763,North,742734.2380427822
